2123,1625,3.0604433684306476
2123,1625,3.0615932881950116
2121,1625,3.0619049082639584
2118,1625,3.0619726951937594
2113,1625,3.0619301134560013
2106,1626,3.0618231597487946
2097,1627,3.061671235666196
2086,1628,3.0614832845499755
2072,1629,3.061263341924193
2056,1630,3.061012781248537
2037,1631,3.060731319375462
2017,1633,3.0604174870728387
1994,1635,3.060068839191569
1969,1637,3.059682021177302
1942,1639,3.0592527434656116
1914,1642,3.0587756851499512
1884,1644,3.058244332278237
1853,1647,3.0576507457477216
1821,1649,3.0569852450919615
1788,1652,3.056235985214275
1755,1655,3.055388391500008
1722,1658,3.05442440270854
1689,1661,3.053321447814676
1657,1664,3.052051048284421
1626,1666,3.050576884328176
1595,1669,3.048852081280261
1566,1672,3.046815341590803
1538,1675,3.0443853367605
1512,1677,3.0414524257772255
1488,1680,3.0378661831005673
1466,1682,3.0334162234765745
1447,1684,3.027802089910654
1429,1686,3.020584988327328
1414,1688,3.0111090862849736
1401,1690,2.998372167484233
1390,1692,2.980816453790989
1381,1693,2.9560176253396184
1374,1695,2.9203623683229565
1369,1696,2.8693841140267966
1365,1697,2.801443333201477
1362,1698,2.730061106422703
1360,1699,2.6974909075560793
1357,1701,2.670938477805673
1355,1702,2.615498744893987
1351,1704,2.5585411575067583
1348,1707,2.5101232598612495
1344,1710,2.4708458224182874
1339,1714,2.4385661236981595
1334,1718,2.4109017857374906
1329,1722,2.3857897923514955
1324,1727,2.3614431521843606
1319,1732,2.336157981297615
1315,1737,2.3080804684992953
1310,1742,2.274945384017272
1307,1746,2.2338108907630447
1304,1750,2.180984798132388
1301,1754,2.1129525639022
1300,1757,2.0306633910846514
1298,1760,1.9503729677115678
1298,1762,1.9145288098503102
1297,1765,1.876417246749785
1296,1768,1.795597697560917
1295,1772,1.715248464764308
1295,1777,1.6518077031329579
1294,1784,1.6053489144572053
1294,1793,1.5717616324204438
1294,1803,1.5472017916551384
1295,1815,1.5288867880932682
1295,1830,1.5149339198412277
1296,1846,1.5040840897057195
1298,1865,1.4954876508899744
1299,1885,1.488561567584387
1301,1908,1.482897994860799
1303,1932,1.4782060706747875
1306,1957,1.4742745126698977
1308,1984,1.470947218993578
1311,2012,1.4681070768881037
1314,2042,1.4656650302998055
1318,2071,1.4635525762849806
1321,2102,1.4617165388865176
1324,2132,1.4601153858212734
1328,2163,1.4587166132138356
1331,2193,1.457494889134416
1334,2223,1.4564307551361697
1338,2252,1.455509759164889
1341,2280,1.454721947786597
1344,2307,1.4540616910034956
1347,2332,1.453527857729581
1350,2356,1.4531244136483807
1353,2378,1.4528615883038516
1355,2398,1.4527578743764344
1357,2417,1.4528433106682204
1359,2433,1.4531648102908474
1361,2447,1.4537947887220901
1362,2459,1.4548450329323943
1363,2469,1.456488253104082
1364,2478,1.458987839257946
1365,2484,1.462722256845521
1366,2489,1.4681291528970986
1366,2494,1.4753035568920057
1366,2497,1.4827709686521817
1366,2499,1.4861680022505048
1367,2502,1.4856426054080898
1367,2505,1.484660413224407
1367,2510,1.483831688359726
1368,2516,1.4832889391893314
1369,2523,1.4829813789530983
1369,2533,1.4828411842742302
1370,2545,1.482819403780577
1372,2559,1.4828852592623478
1373,2575,1.4830204567807657
1375,2593,1.4832147730207006
1376,2613,1.4834633029852025
1378,2635,1.4837648695342032
1380,2658,1.484121165134524
1383,2683,1.4845363605633202
1385,2709,1.4850170363918411
1387,2736,1.4855723713887399
1389,2764,1.486214575247854
1392,2792,1.486959596031499
1394,2820,1.487828176835376
1396,2847,1.4888473922244212
1399,2874,1.490052876455302
1401,2900,1.49149208292324
1403,2925,1.4932291221370881
1404,2948,1.4953520745188023
1406,2970,1.4979842736931008
1407,2989,1.501302103906143
1409,3007,1.505563706444567
1410,3023,1.5111562391832571
1410,3036,1.51867476640044
1411,3048,1.5290533991746122
1411,3057,1.5437716931999854
1411,3064,1.56511117284885
1411,3070,1.5961264813439298
1411,3074,1.6387078987123223
1411,3078,1.6854942534105513
1411,3080,1.7077514062568515
1410,3083,1.732914288799946
1410,3086,1.7839903625260853
1409,3090,1.8333945125030018
1407,3095,1.87208287001638
1405,3101,1.9003854450563795
1403,3108,1.9207538236885062
1400,3115,1.9354086449134897
1396,3124,1.9459485680251394
1393,3134,1.953445462957502
1388,3144,1.9585940814243794
1384,3155,1.9618256179290638
1380,3166,1.9633793036166651
1375,3176,1.9633406577980153
1371,3187,1.9616532179871697
1367,3197,1.9581057425546997
1363,3207,1.9522915095993842
1359,3215,1.9435307189366546
1356,3223,1.9307434307263687
1354,3230,1.9122726714254723
1352,3235,1.8857450634502428
1351,3240,1.8484349739803398
1350,3244,1.799786241640443
1349,3247,1.7492441761530486
1349,3249,1.7258953629475478
1348,3252,1.7032712724430028
1348,3255,1.6602914290005497
1347,3260,1.6227009546791626
1347,3266,1.595745549657727
1347,3275,1.577191808326899
1347,3285,1.5642760392642319
1347,3298,1.5550383265700647
1348,3313,1.5482289580917064
1348,3331,1.5430616451236048
1349,3351,1.5390338732624704
1349,3373,1.535816293185862
1350,3397,1.5331869426967162
1351,3423,1.53099193938254
1352,3451,1.529121530887214
1354,3480,1.5274951250899373
1355,3510,1.526051655517147
1356,3541,1.5247431668033276
1358,3572,1.523530359066252
1359,3603,1.5223793083726116
1361,3633,1.5212588450326006
1362,3663,1.5201382070774077
1364,3692,1.5189846336053776
1365,3720,1.5177605338234312
1367,3745,1.51641975015446
1368,3769,1.5149021849271493
1369,3791,1.5131255881774321
1370,3811,1.510972430376996
1371,3828,1.5082681797884185
1372,3843,1.5047444357040918
1373,3856,1.4999757426070293
1374,3866,1.4932743166096014
1375,3874,1.483539349370612
1375,3880,1.4691816404696598
1376,3884,1.4488703266865812
1376,3888,1.4255588336818465
1376,3890,1.4140512704559711
1377,3893,1.4228452175002813
1377,3896,1.4328074931595207
1378,3901,1.4340482311821137
1379,3906,1.426349342276009
1380,3913,1.4098425533346732
1381,3919,1.3828201373056606
1382,3926,1.3408919843401215
1384,3932,1.275431604803713
1386,3936,1.1712095436645835
1387,3940,1.0086637881476954
1389,3943,0.8001881180011082
1391,3944,0.6869887841350525
1393,3946,0.5885300311985913
1396,3947,0.39837767743253477
1400,3948,0.22684393501308864
1404,3949,0.1033996894762991
1409,3949,0.020270778699739332
1414,3949,-0.03466504374323232
1420,3949,-0.06975003588289488
1425,3949,-0.08941048134486139
1430,3948,-0.09506144201087371
1433,3948,-0.08634063361812848
1437,3948,-0.06565443627219897
1439,3948,-0.051790783854819215
1442,3947,-0.06708069232023747
1445,3947,-0.09543183703078242
1450,3947,-0.11997988951866334
1456,3946,-0.13759205366973162
1463,3945,-0.1497437115422258
1472,3943,-0.1581911123228284
1483,3942,-0.16417817523256728
1495,3940,-0.16850013400271924
1508,3937,-0.1716564009560372
1522,3935,-0.17396162588707115
1537,3932,-0.1756138037457853
1552,3930,-0.1767338502286185
1567,3927,-0.1773874374740354
1581,3924,-0.17759520244631524
1595,3922,-0.17733398918370127
1608,3919,-0.17652908062540823
1620,3917,-0.17503461053354194
1630,3916,-0.17259588214809257
1639,3914,-0.1687839893325273
1646,3913,-0.16289984714550612
1652,3912,-0.1539179907013255
1656,3911,-0.14092254737831914
1660,3911,-0.12563480327888882
1662,3911,-0.11784335615121994
1665,3910,-0.11450109053162184
1668,3910,-0.1074725945074063
1672,3909,-0.10052035168135043
1678,3909,-0.09500104590833759
1685,3908,-0.09090777371799652
1694,3907,-0.08789971705582349
1704,3907,-0.0856579713173418
1717,3905,-0.08394916866711209
1733,3904,-0.08261338170145453
1750,3903,-0.0815422818428401
1770,3901,-0.08066183129630576
1792,3899,-0.07992053179445824
1816,3897,-0.07928178834855158
1842,3895,-0.0787189805984836
1871,3893,-0.07821225393156556
1901,3891,-0.07774639627643644
1933,3888,-0.0773094040365564
1967,3886,-0.07689148950824358
2002,3883,-0.07648437341054613
2038,3880,-0.076080761891921
2075,3877,-0.07567394144964501
2113,3874,-0.07525744596102772
2151,3872,-0.07482476241730965
2190,3869,-0.07436904883027516
2228,3866,-0.07388284072358148
2267,3863,-0.07335772235811026
2304,3860,-0.07278393547471836
2341,3858,-0.07214989138813978
2377,3855,-0.07144154057471452
2412,3853,-0.07064153536345079
2445,3850,-0.0697280924073725
2477,3848,-0.0686734163461504
2507,3846,-0.06744147454204028
2535,3844,-0.06598479821099343
2561,3842,-0.06423979909205241
2585,3841,-0.06211978398789619
2606,3840,-0.05950433838773104
2626,3838,-0.05622289580440636
2643,3838,-0.052028898359942434
2657,3837,-0.04655874061756623
2670,3836,-0.03926675699306111
2680,3836,-0.029326049782624375
2689,3836,-0.015496642729468813
2695,3836,0.003963992255924999
2701,3836,0.030970949076335214
2705,3836,0.06561349911497094
2708,3836,0.10055478022976266
2710,3836,0.1160375223833032
2713,3837,0.12354799747696829
2716,3837,0.13983965254234434
2721,3838,0.15896056293198704
2726,3839,0.18036624174839788
2732,3840,0.20584091275366587
2738,3841,0.23844855034892318
2744,3843,0.2830095308947851
2749,3845,0.3474036119329783
2754,3846,0.44406086501781206
2757,3848,0.5867203693548666
2760,3850,0.7611567244305485
2761,3852,0.8537478825177988
2763,3854,0.9375609777509821
2765,3857,1.1064542540451678
2766,3860,1.26836000753253
2767,3864,1.3903899035462621
2767,3868,1.473672311490025
2768,3873,1.52684375066492
2768,3878,1.5565851611035464
2768,3883,1.5661102617028362
2768,3887,1.5556998953453807
2768,3891,1.5249308249971225
2768,3894,1.480813556788476
2768,3896,1.4559219345992174
2769,3899,1.4604730763405769
2769,3902,1.4692031324908188
2770,3907,1.4769535785877692
2770,3913,1.4825905546913867
2771,3921,1.4865126021329225
2772,3931,1.4892626973590783
2773,3943,1.4912378794377383
2774,3958,1.4926960232310156
2775,3975,1.4938014027585753
2777,3994,1.494659895289801
2778,4015,1.4953412625767148
2780,4038,1.495892628415101
2782,4062,1.4963466241705237
2784,4088,1.4967263872553775
2786,4116,1.497048694202622
2788,4144,1.497325970621341
2790,4172,1.497567611628619
2792,4201,1.4977808705277855
2794,4230,1.497971472425477
2796,4258,1.4981440506011976
2798,4285,1.4983024688285078
2800,4312,1.4984500726761625
2802,4336,1.4985899018602773
2803,4360,1.4987248915796196
2805,4381,1.4988580932796838
2806,4400,1.4989929570032483
2808,4417,1.4991337459586531
2809,4431,1.499286218548564
2810,4443,1.4994588651455842
2810,4453,1.4996653745830033
2811,4460,1.4999301128691518
2811,4466,1.5003020891371406
2811,4469,1.5008982046217245
2811,4471,1.5020861056720225
2811,4471,1.5059452872836048
